,price,accommodates,beds,bathrooms,number_of_reviews,rating,lat,lon,superhost,response_rate,bedrooms_1,bedrooms_2,bedrooms_3,bedrooms_4,bedrooms_5,bedrooms_6,bedrooms_7,bedrooms_8,bedrooms_studio,room_type_Entire apartment,room_type_Entire condominium,room_type_Entire loft,room_type_Entire serviced apartment,room_type_Entire townhouse,room_type_Private room in apartment,room_type_others
1099,240.0,4,1.0,1.0,27,5.0,40.76283581,-73.97903974,1,100%,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1100,248.0,2,1.0,1.0,5,5.0,40.72786392,-74.00500449,0,100%,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1101,250.0,6,0.0,2.0,34,5.0,40.79736995,-73.93185232,0,100%,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1102,250.0,5,4.0,2.0,8,5.0,40.76586543,-73.98959839,0,91%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1103,250.0,2,1.0,1.0,1,0.0,40.76226064,-73.9853739,0,100%,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1104,240.0,4,2.0,1.0,37,5.0,40.71251525,-73.96663995,1,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1105,235.0,7,6.0,1.0,17,4.0,40.7999937,-73.9548306,0,100%,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1106,265.0,3,2.0,1.0,16,4.5,40.72602198,-74.00115909,0,100%,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1107,245.0,1,6.0,4.0,127,5.0,40.82931273,-73.94358219,1,100%,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1108,260.0,4,2.0,1.0,5,4.0,40.72979623,-73.99838279,0,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1109,250.0,6,2.0,2.0,0,0.0,40.75455145,-73.96474162,0,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1110,240.0,8,5.0,2.0,0,0.0,40.72873239,-73.98758745,0,no info,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1111,232.0,2,6.0,2.0,15,4.5,40.73407491,-74.00089293,0,100%,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1112,270.0,6,4.0,1.0,14,4.5,40.78285812,-73.98339151,0,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1113,268.0,4,2.0,1.0,51,4.5,40.73358115,-74.00701307,0,100%,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1114,258.0,6,4.0,1.0,0,0.0,40.73604981,-74.00257939,0,no info,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1115,240.0,6,3.0,1.0,58,5.0,40.76247166,-73.99294184,1,100%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1116,249.0,2,1.0,1.0,3,4.5,40.72436244,-73.98235373,0,83%,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1117,262.0,4,5.0,2.0,21,4.5,40.72603257,-73.98982383,0,100%,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1118,244.0,5,2.0,1.0,8,5.0,40.77941096,-73.98798272,0,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1119,250.0,5,2.0,2.0,0,0.0,40.75587233,-73.96493477,0,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1120,249.0,6,3.0,1.0,70,5.0,40.79903297,-73.96450953,1,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1121,267.0,2,1.0,1.0,16,5.0,40.742163500000004,-73.99672599,1,100%,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1122,262.0,2,1.0,1.0,0,0.0,40.74820226,-73.98776221,0,96%,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1123,250.0,3,2.0,1.0,3,4.5,40.74160560000001,-73.99435367,0,80%,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1124,260.0,6,4.0,1.0,1,0.0,40.74618016,-73.98562714,0,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1125,240.0,8,4.0,1.0,7,4.5,40.75510479,-73.99201174,0,100%,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1127,255.0,2,2.0,1.0,39,5.0,40.73949055,-73.9948273,1,100%,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1128,255.0,6,4.0,1.0,12,5.0,40.78146967,-73.98314833,0,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1129,235.0,4,4.0,1.0,0,0.0,40.76705148,-73.99127343,1,100%,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1130,250.0,8,4.0,2.0,25,5.0,40.71045099,-74.00786611,0,100%,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1131,250.0,4,3.0,1.0,63,5.0,40.72796451,-73.98178049,1,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1133,249.0,3,2.0,1.0,8,5.0,40.73580941,-73.98918433,0,100%,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1134,249.0,2,1.0,1.0,1,0.0,40.77843864,-73.97872636,0,100%,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1135,250.0,6,3.0,1.0,15,5.0,40.69954301,-73.99355029,1,100%,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1136,259.0,2,1.0,1.0,0,0.0,40.76515864,-73.982118,0,95%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1137,259.0,2,1.0,1.0,0,0.0,40.76490274,-73.9818631,0,95%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1138,260.0,3,1.0,2.0,89,5.0,40.71372146,-73.99244679,1,100%,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1139,235.0,2,1.0,1.0,0,0.0,40.77950903,-73.97764861,0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1140,259.0,9,5.0,1.0,11,4.5,40.73552789,-73.99744391,0,100%,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1141,244.0,6,3.0,2.0,7,5.0,40.7604174,-73.99592766,0,100%,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1142,235.0,4,2.0,1.0,3,4.5,40.73015085,-74.00303701,1,92%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1144,245.0,4,2.0,1.0,13,5.0,40.70098218,-73.99507697,1,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1145,269.0,2,1.0,1.0,0,0.0,40.76523802,-73.9815878,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1146,249.0,8,2.0,1.5,37,5.0,40.81183627,-73.94286581,1,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1147,250.0,9,3.0,1.0,9,5.0,40.74734463,-73.98048542,0,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1148,250.0,5,2.0,2.0,0,0.0,40.75427024,-73.96449614,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1149,240.0,6,3.0,1.0,0,0.0,40.79825572,-73.94145173,0,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1150,249.0,6,5.0,1.0,8,4.5,40.74383788,-74.00755076,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1151,250.0,2,2.0,1.0,0,0.0,40.75070496,-74.00261208,0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1152,259.0,2,1.0,1.0,0,0.0,40.76368653,-73.98326267,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1153,270.0,4,2.0,1.0,3,5.0,40.74714742,-73.97657322,0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1154,255.0,3,1.0,1.0,15,5.0,40.7440924,-74.0027501,1,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1155,250.0,4,1.0,1.0,0,0.0,40.79589335,-73.94237552,0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1156,269.0,2,1.0,1.0,0,0.0,40.7655136,-73.98318658,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1157,250.0,6,4.0,1.5,2,0.0,40.77187105,-73.95390675,0,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1158,250.0,3,2.0,1.0,31,5.0,40.73156765,-73.98766443,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1159,239.0,2,1.0,1.0,6,5.0,40.76990004,-73.96289281,1,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1160,267.0,3,2.0,1.0,1,0.0,40.74845583,-73.98248294,0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1161,250.0,4,2.0,1.0,75,5.0,40.82035001,-73.95528792,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1162,269.0,8,6.0,1.5,0,0.0,40.723799799999995,-73.98216359,0,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1163,258.0,3,1.0,1.0,0,0.0,40.75359104,-73.97256819,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1164,237.0,5,2.0,2.0,7,4.0,40.77716666,-73.95130601,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1165,245.0,7,2.0,2.0,1,0.0,40.7747602,-73.9894686,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1166,259.0,3,2.0,1.0,42,5.0,40.72161014,-73.98012717,1,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1167,270.0,2,1.0,1.0,0,0.0,40.74330238,-74.00118691,0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1168,250.0,4,2.0,1.5,11,5.0,40.75887577,-73.99102331,0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1169,239.0,5,2.0,1.0,33,5.0,40.76385311,-73.99049713,0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1170,255.0,5,2.0,2.0,3,5.0,40.76604638,-73.98991432,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1171,239.0,2,1.0,1.0,18,4.0,40.70735239,-74.00970502,0,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1172,261.0,2,1.0,1.0,0,0.0,40.74171952,-74.0036924,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1173,250.0,2,1.0,1.0,0,0.0,40.71477374,-73.98575013,0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1174,250.0,1,2.0,1.0,0,0.0,40.7650416,-73.97875575,0,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1175,250.0,0,5.0,1.0,73,5.0,40.82395656,-73.94387529,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1176,299.0,6,4.0,2.0,128,5.0,40.761274799999995,-73.97208891,1,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1177,299.0,6,2.0,1.0,127,5.0,40.74416904,-73.97178604,0,100%,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1178,298.0,0,6.0,2.0,132,4.5,40.756228799999995,-73.97330135,0,100%,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1179,300.0,6,3.0,1.0,179,5.0,40.74375856,-74.00386825,1,100%,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1180,310.0,3,9.0,2.5,120,5.0,40.80520506,-73.94518515,0,100%,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1181,295.0,2,1.0,1.0,111,5.0,40.73768083,-74.00602545,0,90%,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1182,279.0,7,4.0,1.0,127,4.5,40.74638725,-73.98731859,0,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1183,318.0,4,1.0,1.0,120,5.0,40.76205132,-73.96381640000001,1,100%,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1184,299.0,7,4.0,1.0,0,0.0,40.74484054,-73.9860785,0,no info,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1185,300.0,6,3.0,1.5,57,5.0,40.76119778,-73.98886188,1,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1186,300.0,0,5.0,1.0,74,4.5,40.74208198,-73.99348434,0,97%,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1187,295.0,2,2.0,1.0,72,5.0,40.77273021,-73.96344471,1,100%,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1188,280.0,8,3.0,1.0,0,0.0,40.70938612,-74.00120819,1,no info,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1189,300.0,7,3.0,1.0,89,4.5,40.7674488,-73.98366153,0,100%,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1190,300.0,8,4.0,2.0,89,4.5,40.762307,-73.98820368,0,100%,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1191,323.0,4,2.0,1.0,81,4.5,40.77725045,-73.97668025,1,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1192,286.0,8,5.0,2.0,50,5.0,40.72753354,-73.97654617,1,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1193,295.0,6,3.0,1.5,22,5.0,40.70606263,-74.00540105,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1194,300.0,8,4.0,2.0,51,5.0,40.72347808,-73.99450294,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1195,295.0,8,4.0,2.0,48,4.5,40.75359824,-73.97068491,0,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1196,279.0,7,4.0,2.0,34,4.5,40.74164415,-73.99806047,0,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1197,300.0,4,2.0,1.0,38,5.0,40.74529669,-73.99765838,1,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1198,315.0,8,6.0,2.0,16,4.5,40.76429253,-73.98723221,0,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1199,300.0,7,2.0,2.0,1,0.0,40.77600238,-73.98814853,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1200,301.0,6,4.0,1.0,8,4.5,40.74719602,-73.98329915,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1201,300.0,3,1.0,1.0,30,4.5,40.74035663,-73.983014,0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1202,300.0,5,3.0,1.0,57,5.0,40.76650921,-73.98684185,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1203,299.0,8,4.0,2.0,80,4.5,40.78557231,-73.94232583,0,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1204,310.0,4,2.0,1.0,22,5.0,40.76228241,-73.99747659,1,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1205,305.0,2,1.0,1.0,25,4.5,40.71842562,-73.99531677,0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1206,305.0,2,1.0,1.0,98,5.0,40.74029816,-73.9849804,1,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1207,300.0,4,2.0,1.0,8,5.0,40.77188614,-73.98868472,0,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1208,300.0,3,2.0,1.0,125,5.0,40.71950608,-73.98449193,1,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1209,300.0,4,2.0,1.0,37,5.0,40.74934456,-74.00287151,0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1210,289.0,6,3.0,2.0,76,5.0,40.72827879,-73.98602027,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1211,280.0,7,4.0,1.0,47,3.5,40.77586356,-73.97984368,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1212,298.0,0,3.0,1.0,24,4.5,40.74527563,-73.97901457,0,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1213,300.0,6,3.0,2.0,61,5.0,40.7551057,-73.97001851,1,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1214,300.0,0,3.0,4.5,39,4.5,40.75556344,-73.96774331,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1215,319.0,0,6.0,2.0,7,5.0,40.72671864,-73.97735526,0,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1216,300.0,8,3.0,2.0,35,5.0,40.77727999,-73.98159923,0,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1217,300.0,5,2.0,1.5,33,4.5,40.77713221,-73.9775754,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1219,288.0,6,2.0,1.0,64,5.0,40.72571284,-74.00551519,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1220,319.0,7,4.0,2.0,27,5.0,40.77988368,-73.95481938,1,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1221,299.0,5,3.0,2.0,105,4.5,40.71952374,-73.98437002,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1222,298.0,6,4.0,2.0,115,5.0,40.72346891,-73.99301624,0,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1223,313.0,4,2.0,1.0,23,4.5,40.75727673,-73.96849272,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1224,299.0,6,3.0,2.0,62,5.0,40.72036466,-73.99633419,1,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1225,300.0,5,4.0,1.0,58,4.0,40.76210465,-73.99354428,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1226,300.0,4,4.0,2.0,57,5.0,40.75930204,-73.99385807,1,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1227,295.0,8,5.0,2.0,16,4.5,40.72350625,-73.9835745,1,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1228,300.0,1,6.0,2.0,34,5.0,40.82280388,-73.94567478,1,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1229,320.0,6,3.0,1.0,34,4.5,40.72763602,-73.9852703,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1230,285.0,4,3.0,1.0,66,4.5,40.71851207,-73.98892346,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1231,314.0,4,9.0,2.0,80,4.5,40.83470877,-73.94288395,0,no info,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1232,300.0,2,5.0,3.5,35,5.0,40.80116324,-73.95629906,1,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1233,289.0,9,5.0,2.0,70,4.5,40.83326438,-73.94214522,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1234,280.0,5,2.0,1.0,29,5.0,40.73002422,-73.97941048,0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1235,297.0,6,3.0,1.0,39,5.0,40.71499246,-73.98986486,1,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1236,280.0,6,6.0,2.0,11,4.5,40.76196411,-73.99084581,0,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1237,287.0,4,2.0,1.0,32,5.0,40.74283181,-73.99843413,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1238,299.0,8,3.0,1.5,45,4.5,40.74352821,-73.98364359,0,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1239,318.0,6,2.0,1.0,14,4.5,40.74492901,-73.98240214,0,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1240,300.0,4,2.0,2.0,10,5.0,40.80096174,-73.95853699,1,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1241,300.0,2,1.0,1.0,13,5.0,40.71969676,-73.99330537,1,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1242,300.0,5,2.0,1.0,29,4.5,40.78429441,-73.94878339,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1243,319.0,6,3.0,1.0,86,5.0,40.72568616,-73.99226673,1,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1244,296.0,4,2.0,1.0,10,5.0,40.76578855,-73.989766,1,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1245,299.0,4,2.0,1.0,77,4.5,40.70799035,-74.00977273,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1246,280.0,6,4.0,1.0,40,4.0,40.72192528,-73.98161752,0,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1247,299.0,2,1.0,1.0,20,5.0,40.70721927,-74.00872821,1,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1248,300.0,8,5.0,3.0,11,5.0,40.74742241,-73.98065761,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1249,300.0,7,2.0,2.0,4,5.0,40.77537832,-73.98813756,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1250,288.0,8,6.0,1.0,29,5.0,40.7249446,-73.99413761,0,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1251,285.0,4,2.0,1.0,23,5.0,40.73324806,-73.99971186,1,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1252,279.0,6,3.0,1.0,20,5.0,40.79936168,-73.95363465,1,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1253,300.0,6,2.0,1.0,21,4.5,40.74911689,-73.97611429999999,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1254,309.0,3,1.0,1.0,16,5.0,40.73099791,-73.9874321,1,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1255,299.0,6,3.0,2.0,11,4.5,40.71953412,-74.00400878,0,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1256,298.0,5,4.0,1.0,4,4.5,40.76377152,-73.98916943,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1257,300.0,5,3.0,1.0,16,5.0,40.79092983,-73.96780294,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1260,296.0,6,5.0,2.0,0,0.0,40.79906613,-73.97361505,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1261,300.0,4,2.0,1.0,39,4.5,40.72830151,-74.00069064,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1262,300.0,8,3.0,2.0,37,5.0,40.71820541,-73.98228579,0,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1263,299.0,7,4.0,2.0,10,5.0,40.72692279,-73.98102048,0,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1264,285.0,5,3.0,1.0,106,4.5,40.71975844,-74.00570703,1,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1265,315.0,4,3.0,1.0,21,4.5,40.72173686,-73.99481868,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1266,300.0,4,2.0,2.0,5,5.0,40.77316329,-73.94495176,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1267,279.0,5,3.0,1.0,14,4.0,40.72328283,-73.99508232,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1268,289.0,4,2.0,1.0,29,5.0,40.72832487,-73.99916243,1,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1269,295.0,3,1.0,1.0,75,5.0,40.73457571,-74.00808123,1,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1270,280.0,8,3.0,2.0,2,0.0,40.76290906,-73.99305239,0,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1271,315.0,7,4.0,2.0,10,5.0,40.72507513,-73.97822566,0,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1272,289.0,8,4.0,2.0,7,4.5,40.71775221,-73.98547606,0,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1273,300.0,2,2.0,1.0,8,5.0,40.73639289,-73.99318158,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1274,301.0,2,1.0,1.0,97,4.5,40.73175825,-73.99894907,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1275,300.0,0,9.0,4.5,1,0.0,40.79424206,-73.93637797,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1276,299.0,6,6.0,2.0,10,5.0,40.75271394,-73.97136129,1,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1277,300.0,4,2.0,2.0,0,0.0,40.807653,-73.95243531,1,no info,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1278,287.0,4,4.0,2.0,12,5.0,40.72597717,-73.99060229999999,0,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1279,300.0,6,2.0,1.0,1,0.0,40.72902725,-73.99925285,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1280,288.0,5,3.0,1.0,12,5.0,40.74670222,-73.99334759,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1281,300.0,2,1.0,1.0,32,5.0,40.72914476,-73.98293972,1,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1282,319.0,9,7.0,1.0,6,5.0,40.76279133,-73.97494009,0,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1283,300.0,4,1.0,1.0,10,5.0,40.75876416,-73.99891817,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1284,300.0,6,3.0,2.0,25,4.5,40.82295560000001,-73.9454547,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1285,300.0,6,2.0,1.0,0,0.0,40.80699787,-73.93976268,1,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1286,300.0,6,3.0,2.0,0,0.0,40.70660003,-74.00730263,0,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1287,285.0,0,6.0,4.0,12,3.5,40.75939223,-73.96162933,0,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1288,299.0,7,3.0,1.0,18,4.0,40.75966236,-73.96827627,0,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1289,300.0,4,2.0,1.0,20,5.0,40.7490662,-74.00374074,0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1290,320.0,3,2.0,1.0,54,5.0,40.72532629,-73.99143129,1,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1291,300.0,8,4.0,1.0,5,5.0,40.76217694,-73.98784754,0,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1292,290.0,6,2.0,2.0,5,5.0,40.7618265,-73.99180634,1,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1293,290.0,2,1.0,1.0,7,5.0,40.76024143,-73.99286247,0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1294,299.0,6,3.0,1.0,0,0.0,40.72400216,-73.9864874,0,no info,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1295,300.0,6,4.0,2.0,15,5.0,40.73756208,-73.98315398,1,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1296,280.0,6,4.0,1.0,10,5.0,40.81387715,-73.95931706,1,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
